amount,oldbalanceOrg,newbalanceOrig,transaction_type,is_fraud
90177.18,96380.03,112323.23,CASH_OUT,1
46153.13,100626.71,142971.19,CASH_IN,0
63723.78,63187.16,145620.9,PAYMENT,0
65938.8,145848.05,133307.69,CASH_IN,0
89512.82,174949.41,174162.08,CASH_OUT,1
63670.6,187743.86,174021.09,TRANSFER,1
61397.22,161018.68,115787.31,CASH_OUT,1
6674.54,170116.04,85971.27,TRANSFER,1
51845.62,110109.06,128314.06,DEBIT,1
15025.4,165177.65,163642.4,TRANSFER,1
73746.0,60700.78,1130.42,CASH_OUT,1
51227.07,79695.75,198399.4,CASH_IN,1
68025.98,63382.6,36578.75,CASH_OUT,1
4176.87,93477.47,94049.8,CASH_OUT,1
8488.35,57115.92,174405.95,DEBIT,0
71635.18,192322.29,45008.08,PAYMENT,0
7217.71,62568.93,95359.04,CASH_OUT,1
7134.96,19608.91,26516.44,DEBIT,0
1220.73,105363.43,79015.27,CASH_IN,0
95650.57,11419.82,35427.09,DEBIT,0
73753.46,22108.63,72725.55,DEBIT,1
35331.61,43877.88,74692.84,TRANSFER,1
29660.59,92870.05,198634.16,PAYMENT,0
34976.83,86650.19,198962.61,PAYMENT,0
77467.61,159938.37,22957.26,CASH_IN,1
66140.45,147894.93,145193.76,DEBIT,1
18527.7,85263.66,10349.1,CASH_IN,0
17419.19,66740.84,6038.4,CASH_IN,0
9848.58,63293.76,21066.78,PAYMENT,0
66033.67,154799.02,193097.13,PAYMENT,1
76439.62,10414.48,188172.71,PAYMENT,0
26511.99,2564.33,38785.56,CASH_OUT,1
2104.29,159108.88,32334.47,DEBIT,0
8226.35,95429.28,48107.02,CASH_IN,0
96786.32,26176.23,103109.4,DEBIT,1
29551.52,47113.19,113940.93,CASH_IN,0
76924.62,186500.79,44318.69,CASH_IN,0
62470.11,171900.6,151324.56,CASH_IN,0
38200.14,141957.01,61910.63,CASH_IN,0
20576.67,96445.05,184426.27,TRANSFER,1
12147.43,104064.73,131344.54,TRANSFER,1
61505.15,195048.91,87270.24,CASH_OUT,1
77465.63,193154.09,157982.4,PAYMENT,1
64393.99,43053.81,163582.93,CASH_IN,0
53034.91,162220.91,58096.32,DEBIT,0
4204.7,39448.53,67942.91,TRANSFER,1
96849.19,42707.5,187191.03,PAYMENT,0
79873.43,135218.61,32948.21,CASH_OUT,1
29289.28,81000.22,8430.08,PAYMENT,0
97997.23,186308.88,90811.06,CASH_IN,0
60192.14,17801.95,160241.98,PAYMENT,0
58246.44,102305.13,154333.62,CASH_IN,0
74809.84,183704.31,183906.13,TRANSFER,1
81178.86,180822.73,106640.13,TRANSFER,1
65651.3,31305.84,20012.93,CASH_IN,0
12818.29,73327.54,117737.79,DEBIT,0
33833.37,123824.28,155679.12,TRANSFER,1
92809.08,31878.98,18665.62,DEBIT,1
22469.32,193604.43,34531.48,CASH_IN,0
37222.98,182949.87,2458.13,CASH_IN,0
43213.37,33390.04,118730.52,TRANSFER,1
43946.1,24231.09,177346.88,DEBIT,0
61297.83,17081.7,134132.66,CASH_IN,1
94308.15,181888.73,196408.02,TRANSFER,1
24076.86,38724.76,12606.73,CASH_IN,0
12158.92,83256.99,180600.22,PAYMENT,0
19755.07,89770.27,162813.66,PAYMENT,0
88693.62,119802.21,62848.3,TRANSFER,1
64584.62,14347.07,194705.31,CASH_IN,0
28597.82,45351.72,57587.55,TRANSFER,1
81596.53,186298.08,177860.94,CASH_OUT,1
86138.39,181682.02,176149.72,TRANSFER,1
84652.97,156258.13,151531.52,TRANSFER,1
91893.46,3880.25,112694.09,PAYMENT,0
25231.58,65401.35,24000.55,PAYMENT,0
75506.64,125591.75,106394.35,CASH_IN,0
46059.34,55038.04,71359.25,TRANSFER,1
84201.44,181917.34,158443.41,TRANSFER,1
72851.78,126777.89,151625.84,CASH_IN,1
77646.98,14381.34,182122.5,DEBIT,1
65619.62,181801.12,2966.03,CASH_IN,0
17751.1,191553.33,161820.64,PAYMENT,0
54507.24,15542.48,187692.41,PAYMENT,0
98467.13,106472.05,157860.09,TRANSFER,1
93739.43,60672.86,26038.89,PAYMENT,1
4326.94,78567.82,16255.82,CASH_IN,0
16489.83,35930.24,4169.05,TRANSFER,1
13181.56,115614.42,125749.05,CASH_IN,0
72600.73,191595.87,125934.53,CASH_IN,0
81780.36,100614.52,197382.74,TRANSFER,1
21359.0,16582.92,79608.63,DEBIT,0
50590.21,124000.27,66381.26,PAYMENT,1
84071.9,68044.6,124884.99,CASH_OUT,1
73282.83,171185.04,165121.73,CASH_OUT,1
54228.3,86935.63,187354.79,CASH_OUT,1
59038.87,38567.92,160624.83,PAYMENT,0
50840.97,38221.12,85334.8,DEBIT,1
29761.87,153752.84,126982.85,CASH_IN,0
56506.55,53117.52,171259.87,TRANSFER,1
68891.64,153446.68,98121.94,DEBIT,1
87333.56,41177.46,43337.33,CASH_OUT,1
63632.77,64337.27,33944.69,PAYMENT,1
76114.54,93097.39,31.55,PAYMENT,0
16015.56,188639.17,143647.6,TRANSFER,1
46161.13,186346.28,22219.44,CASH_IN,0
943.07,41374.38,48767.82,DEBIT,0
24675.42,71643.81,59575.27,DEBIT,0
72648.91,29879.88,112075.97,DEBIT,0
99181.08,101997.02,79591.46,CASH_IN,0
9926.82,92116.51,134934.8,CASH_IN,0
40155.42,180152.03,11127.73,CASH_IN,0
80009.1,186001.08,24787.84,TRANSFER,1
20411.52,76713.48,99842.3,PAYMENT,0
55512.94,98347.59,67392.96,CASH_OUT,1
73309.8,179247.25,59162.67,CASH_IN,1
61602.39,161341.56,13405.62,PAYMENT,1
18810.59,731.26,179143.83,CASH_IN,0
35544.9,64011.91,138363.72,CASH_OUT,1
78381.34,84354.85,24323.63,CASH_IN,0
55427.11,45943.26,13009.19,PAYMENT,1
532.91,39914.32,194974.51,TRANSFER,1
76101.47,7556.9,136234.51,CASH_OUT,1
3540.78,128673.95,83491.21,PAYMENT,0
74575.92,52502.06,140346.21,DEBIT,1
20256.03,10469.44,151266.36,DEBIT,0
95807.77,46195.86,155992.44,DEBIT,0
36800.4,160382.79,95575.46,TRANSFER,1
32699.89,170297.84,85976.55,CASH_IN,0
14897.32,96613.25,2205.62,CASH_IN,0
30567.37,83214.13,185311.42,CASH_IN,0
87666.31,195570.74,120661.58,TRANSFER,1
99633.47,40112.93,40630.79,DEBIT,0
36837.27,43071.86,183920.68,CASH_IN,0
44866.58,58373.44,182986.38,TRANSFER,1
72209.87,34551.46,197836.83,TRANSFER,1
88620.72,75873.12,174811.31,PAYMENT,0
59308.5,182166.85,199556.88,CASH_IN,1
39158.65,123069.57,48937.24,DEBIT,0
41268.06,82389.31,168449.92,CASH_OUT,1
69564.86,186882.16,164605.66,TRANSFER,1
331.79,9692.85,46188.07,PAYMENT,0
61962.74,42055.24,19687.51,CASH_OUT,1
35555.75,113177.72,195884.1,TRANSFER,1
79421.79,123110.52,59204.91,PAYMENT,1
9308.13,7911.5,174178.36,CASH_IN,0
58824.34,80607.75,825.43,PAYMENT,1
48102.48,129830.79,4204.96,TRANSFER,1
64236.13,139614.11,93174.26,CASH_IN,0
6494.71,127627.98,47742.94,DEBIT,0
58002.58,64112.64,137968.26,PAYMENT,1
56152.84,18704.02,113112.87,CASH_OUT,1
56070.4,85422.49,15497.16,CASH_IN,0
60352.73,25750.89,32525.66,CASH_IN,0
67650.03,189524.73,77609.85,DEBIT,1
80500.85,95034.17,37120.81,PAYMENT,1
26989.37,63451.83,158444.47,CASH_OUT,1
82506.69,153260.81,83214.05,DEBIT,0
49830.59,99589.72,18686.37,PAYMENT,0
7715.06,62006.8,96868.58,CASH_OUT,1
5864.51,162393.55,18167.64,CASH_OUT,1
33430.49,173430.43,25787.46,TRANSFER,1
78491.85,134601.63,47921.97,CASH_OUT,1
70771.02,9392.88,171905.54,PAYMENT,0
78863.61,113264.58,184922.51,DEBIT,1
51731.73,152658.98,165251.55,DEBIT,0
44025.5,27300.6,66815.44,TRANSFER,1
14753.78,45734.15,54489.29,PAYMENT,0
32825.99,176499.02,109831.14,CASH_OUT,1
43407.6,4024.34,144370.63,TRANSFER,1
8869.16,150545.43,198674.56,CASH_IN,0
22068.99,94754.66,26314.14,PAYMENT,0
59826.55,89354.43,9858.4,TRANSFER,1
73568.95,1419.31,138871.18,DEBIT,1
99834.77,163879.65,166445.16,TRANSFER,1
93312.0,71964.98,169269.76,CASH_IN,1
64260.09,108153.13,135692.71,PAYMENT,1
42130.59,135460.14,190803.16,TRANSFER,1
63621.37,140525.92,102200.95,CASH_OUT,1
78567.31,191196.01,182762.96,PAYMENT,0
11842.44,106267.99,193562.43,TRANSFER,1
40996.39,79943.91,169431.49,TRANSFER,1
83981.83,190740.73,61951.71,PAYMENT,0
38389.46,128422.05,39243.13,DEBIT,0
57191.51,59630.07,109624.01,CASH_OUT,1
58781.06,25292.85,90602.95,PAYMENT,1
18455.78,168510.9,175551.67,CASH_OUT,1
36229.92,72436.32,20006.33,CASH_OUT,1
33457.78,132093.94,51548.01,PAYMENT,0
2629.41,94163.28,150359.79,TRANSFER,1
2428.93,39785.96,18997.33,DEBIT,0
83171.39,120337.32,64152.88,CASH_OUT,1
27314.35,12136.61,77431.08,CASH_OUT,1
51812.7,82668.49,124518.76,TRANSFER,1
29879.57,109322.99,31626.53,PAYMENT,0
94068.52,87209.39,172120.9,DEBIT,0
25937.08,149734.44,89508.45,CASH_OUT,1
42971.38,165584.99,183404.34,CASH_OUT,1
87274.3,154248.61,93573.98,PAYMENT,1
84194.94,7762.59,55008.05,TRANSFER,1
18618.28,38825.75,28365.77,CASH_IN,0
80266.3,107321.5,749.02,TRANSFER,1
45824.11,186964.41,106431.5,CASH_OUT,1
48302.06,166991.36,21431.34,CASH_OUT,1
13356.66,168506.9,78345.55,DEBIT,0
8069.35,60641.64,117854.35,TRANSFER,1
72796.65,85889.58,55137.18,CASH_IN,0
49651.15,94141.19,35044.86,DEBIT,0
43690.7,31474.32,154944.32,CASH_IN,0
72953.53,6213.63,189358.23,DEBIT,0
76553.63,189380.58,20088.08,TRANSFER,1
15899.23,48142.52,31118.06,CASH_OUT,1
61026.41,47989.78,192002.53,CASH_IN,0
13544.05,16675.81,7556.84,TRANSFER,1
75139.99,185701.55,195526.47,CASH_IN,1
65698.95,115947.42,928.9,TRANSFER,1
95661.9,133407.37,174733.73,DEBIT,0
6905.11,182315.38,61465.04,TRANSFER,1
5714.9,69124.03,187717.77,DEBIT,0
28225.89,124301.46,63389.06,CASH_OUT,1
26177.95,7759.89,130861.26,DEBIT,0
24705.41,37354.51,16006.51,PAYMENT,0
90626.4,166249.16,48465.96,CASH_OUT,1
24962.12,153353.67,154735.87,TRANSFER,1
27202.25,70128.54,105737.17,TRANSFER,1
75942.23,75362.13,185593.81,PAYMENT,0
44979.49,106710.89,85750.28,TRANSFER,1
77673.29,48.2,173962.47,CASH_OUT,1
6545.96,48248.87,89791.09,CASH_OUT,1
48762.24,41646.36,195849.66,DEBIT,0
3371.02,50096.59,191966.88,CASH_IN,0
6274.69,161181.17,65827.34,TRANSFER,1
90644.68,55934.77,177184.73,PAYMENT,0
13933.14,38304.26,169522.27,CASH_OUT,1
53246.74,100852.69,42136.08,CASH_OUT,1
41115.45,173129.01,124858.08,CASH_OUT,1
34740.86,48269.94,14536.46,CASH_IN,0
89984.34,15707.25,167342.14,CASH_IN,0
2192.12,71280.95,34909.18,TRANSFER,1
66382.33,149530.36,14162.94,PAYMENT,0
96339.81,110138.11,80043.82,CASH_IN,1
56021.22,163358.67,115384.43,DEBIT,0
93682.88,191918.43,170983.39,CASH_IN,0
5235.27,158532.5,194848.51,CASH_OUT,1
41885.14,120760.62,87898.5,PAYMENT,0
26023.18,98668.32,12089.38,TRANSFER,1
73084.79,8013.82,149823.12,CASH_IN,1
98129.9,196864.4,113034.65,CASH_OUT,1
25660.44,76696.22,89578.27,DEBIT,0
65420.92,30445.64,61853.78,DEBIT,0
19817.78,133341.77,100479.71,TRANSFER,1
56537.37,56857.66,67735.92,TRANSFER,1
46398.61,117155.65,151402.37,CASH_IN,0
97200.81,117353.58,108778.74,TRANSFER,1
60856.64,89145.96,175369.55,CASH_OUT,1
34957.14,167223.72,108708.78,CASH_OUT,1
11418.44,52993.41,47652.48,CASH_OUT,1
15133.17,89726.52,170218.38,CASH_IN,0
22539.44,107538.43,111443.81,CASH_IN,0
25104.16,132724.94,41368.21,TRANSFER,1
85063.1,156794.37,124701.56,CASH_IN,0
56126.67,78961.46,71543.35,CASH_OUT,1
52343.86,129209.39,168881.12,PAYMENT,0
11485.74,30122.19,90659.95,CASH_OUT,1
86015.37,186529.62,145288.27,PAYMENT,0
72284.2,76611.76,19107.24,TRANSFER,1
6776.16,145904.28,79204.87,DEBIT,0
70786.43,4068.22,196648.29,CASH_IN,0
54358.39,41037.43,161692.06,CASH_IN,0
8181.72,97416.51,31988.16,CASH_OUT,1
45835.48,175650.49,55552.81,CASH_OUT,1
48474.78,105451.03,65963.16,PAYMENT,0
16585.8,185974.1,130073.11,CASH_IN,0
94570.36,96759.38,151398.95,TRANSFER,1
84999.04,98089.82,149905.32,CASH_OUT,1
66905.54,23949.36,101974.81,CASH_IN,0
46234.93,160531.25,162164.11,DEBIT,0
41182.44,49393.08,87415.62,PAYMENT,0
65100.84,179922.5,24776.11,CASH_OUT,1
54547.73,182164.84,112888.37,CASH_OUT,1
6236.69,188662.02,190460.28,TRANSFER,1
51255.14,104046.1,158598.73,CASH_OUT,1
80642.3,135418.76,115740.13,CASH_IN,1
45929.4,155703.18,129361.13,CASH_IN,0
5205.14,26202.92,186112.41,CASH_IN,0
78629.96,120191.44,85668.56,DEBIT,0
20144.36,6859.58,66278.83,DEBIT,0
25869.5,99513.22,195448.31,CASH_OUT,1
16478.99,30968.54,172688.63,DEBIT,0
33028.2,36584.59,64608.72,DEBIT,0
75677.58,73009.51,92756.12,TRANSFER,1
51943.39,86487.43,83015.63,DEBIT,0
20496.08,124634.48,29819.14,PAYMENT,0
87784.23,14885.68,191563.86,PAYMENT,0
87959.39,100738.35,80862.49,PAYMENT,0
87059.14,36525.03,175065.82,CASH_OUT,1
23887.23,114795.04,37871.25,CASH_IN,0
45129.42,127480.92,109574.16,TRANSFER,1
98499.12,111341.85,4792.28,CASH_OUT,1
77203.53,147659.1,152844.1,CASH_IN,0
2726.47,67121.85,116182.78,TRANSFER,1
6529.81,153021.32,125117.92,TRANSFER,1
46398.5,86553.42,10344.18,TRANSFER,1
90922.93,96836.9,42207.67,PAYMENT,1
53874.79,129620.43,14866.17,PAYMENT,0
49786.27,3671.68,57782.86,PAYMENT,0
10556.32,130798.84,125487.8,TRANSFER,1
65681.44,123717.03,113237.2,TRANSFER,1
82212.1,61969.42,122429.96,PAYMENT,0
38048.2,17158.86,109850.25,TRANSFER,1
77563.43,18187.09,54605.76,PAYMENT,0
96448.02,184644.75,48901.5,PAYMENT,1
20384.61,137855.86,27411.94,PAYMENT,0
52337.73,25420.52,169814.17,CASH_IN,0
28720.92,71344.63,123295.87,TRANSFER,1
79287.51,118496.6,37302.2,CASH_OUT,1
57763.56,167114.34,35441.88,PAYMENT,0
63461.9,8732.19,174607.12,CASH_OUT,1
79793.44,47326.63,148546.17,CASH_IN,0
39603.09,177949.8,131879.82,TRANSFER,1
91509.86,1833.11,81372.82,PAYMENT,1
53307.56,40279.82,52395.11,PAYMENT,1
15803.9,191804.84,195890.15,PAYMENT,0
69592.95,122680.37,159447.92,CASH_OUT,1
79328.2,52334.27,60355.84,CASH_IN,1
31683.0,13398.22,169512.96,TRANSFER,1
85719.35,5638.27,151786.39,CASH_IN,0
90615.26,48949.02,59416.11,PAYMENT,0
27697.68,176297.16,85310.57,CASH_IN,0
98352.31,83182.73,37190.69,CASH_OUT,1
14079.75,144066.67,22210.49,DEBIT,0
20209.55,183657.01,144552.41,DEBIT,0
18430.64,81608.09,53502.37,TRANSFER,1
89400.03,38255.47,164011.87,TRANSFER,1
65432.71,103423.59,199121.74,CASH_IN,1
15218.91,181616.74,15323.96,TRANSFER,1
44037.94,160874.88,94607.03,CASH_OUT,1
61533.65,13165.97,160412.51,PAYMENT,0
8355.57,138514.56,157790.18,PAYMENT,0
88242.81,114379.5,151999.43,CASH_IN,0
80362.32,181492.64,69798.99,PAYMENT,1
50525.63,24496.28,90770.65,CASH_IN,0
96712.99,106807.22,118993.67,TRANSFER,1
41781.92,175892.54,194788.12,TRANSFER,1
98411.19,82004.76,65509.45,CASH_OUT,1
66795.32,96398.98,184628.78,PAYMENT,0
63470.78,14092.14,53871.38,CASH_OUT,1
16603.83,55628.73,197814.89,DEBIT,0
88193.96,64901.33,134052.74,CASH_OUT,1
42754.69,189024.49,92702.3,CASH_IN,0
16231.72,56533.47,122678.09,CASH_IN,0
1270.63,92173.75,54506.23,CASH_OUT,1
55979.97,134260.88,54834.77,TRANSFER,1
52744.69,32436.67,22710.91,DEBIT,1
71938.17,97288.48,22810.06,CASH_OUT,1
89026.9,147707.81,69534.35,TRANSFER,1
7949.86,173371.04,152571.1,CASH_OUT,1
73152.33,125251.85,121594.23,PAYMENT,1
18749.32,133810.7,20516.91,CASH_IN,0
85819.12,25256.69,170447.3,PAYMENT,1
81908.16,189155.3,120273.53,PAYMENT,0
54083.97,26514.82,192171.12,DEBIT,1
71027.18,154934.59,134037.09,TRANSFER,1
31441.87,52963.26,35034.97,CASH_IN,0
47122.08,186718.63,94756.67,PAYMENT,0
82165.47,143991.91,129699.52,CASH_IN,0
45931.93,150762.74,5652.94,TRANSFER,1
35786.25,43811.83,2982.05,CASH_OUT,1
49426.3,88608.0,25880.6,PAYMENT,0
82826.64,123562.64,50332.89,TRANSFER,1
33527.45,153994.72,85909.82,CASH_IN,0
17384.42,20791.88,97488.09,TRANSFER,1
71204.28,192473.06,27605.52,CASH_OUT,1
82599.56,178044.13,134678.32,TRANSFER,1
10072.74,54069.72,119227.61,CASH_IN,0
23995.01,164552.05,58892.82,PAYMENT,0
14205.78,103664.78,2731.98,PAYMENT,0
34800.66,92361.3,15529.58,DEBIT,0
45040.59,62886.82,78338.96,CASH_IN,0
74885.15,116193.72,30794.87,DEBIT,1
65118.25,145977.82,75363.92,DEBIT,0
62096.65,82186.58,125636.52,CASH_OUT,1
35243.97,125843.84,109447.49,CASH_IN,0
84146.34,139862.58,46235.18,PAYMENT,0
47134.0,142224.36,68764.5,CASH_IN,0
97910.7,10393.22,122806.24,CASH_OUT,1
63417.87,171949.56,172171.01,CASH_IN,1
12635.21,91650.66,150642.69,CASH_IN,0
67620.99,52483.22,110680.01,DEBIT,0
32517.15,48352.9,72458.6,CASH_IN,0
68635.86,96602.82,73010.26,DEBIT,0
6973.42,177366.31,175883.46,DEBIT,0
17496.39,75669.52,7848.72,TRANSFER,1
85575.17,149945.15,197596.53,CASH_OUT,1
22725.68,19363.75,132875.08,DEBIT,0
83705.74,95211.34,136227.54,CASH_IN,0
27934.82,198337.23,7599.57,DEBIT,0
64291.76,154087.56,121105.85,DEBIT,0
69418.12,42105.7,96955.61,DEBIT,1
51270.35,100288.29,21155.78,PAYMENT,0
30538.01,46724.95,55584.4,PAYMENT,0
21272.31,81912.19,178062.89,PAYMENT,0
3328.6,156016.8,109997.68,PAYMENT,0
30401.6,154244.96,82683.32,TRANSFER,1
65319.75,45620.08,14536.43,DEBIT,1
93831.1,184444.66,142824.31,TRANSFER,1
87121.74,118513.64,140570.16,CASH_IN,0
76608.82,75984.86,122808.72,CASH_OUT,1
78846.85,100387.12,102052.53,TRANSFER,1
66501.84,121014.25,86756.88,PAYMENT,1
26036.08,111978.11,118654.22,PAYMENT,0
90720.43,97281.01,46679.09,CASH_IN,1
67076.52,100986.56,188251.81,DEBIT,0
56048.46,35282.38,117758.91,CASH_OUT,1
11107.84,162546.58,62238.49,TRANSFER,1
44711.08,108352.06,89935.97,DEBIT,0
46041.22,26215.97,161136.96,DEBIT,0
86457.72,153231.42,32323.21,TRANSFER,1
54669.36,186488.8,58567.12,TRANSFER,1
38046.25,189461.38,135901.6,TRANSFER,1
97680.26,73803.55,63097.84,TRANSFER,1
11080.95,27103.37,158500.34,PAYMENT,0
42260.62,103679.93,26090.7,DEBIT,0
4212.05,22521.85,152537.23,DEBIT,0
73993.01,186797.48,13670.34,PAYMENT,0
91808.47,36715.93,2518.52,DEBIT,0
28010.93,50553.17,179644.7,TRANSFER,1
85835.58,81327.31,116267.84,CASH_OUT,1
29228.9,76632.89,70365.38,DEBIT,0
91077.91,158932.58,46518.93,CASH_OUT,1
75398.65,91263.36,123377.16,CASH_OUT,1
80492.63,34153.65,101800.44,PAYMENT,1
1810.48,53441.98,198319.56,CASH_IN,0
96281.41,101822.68,196643.2,DEBIT,0
72669.83,29490.78,127004.91,PAYMENT,0
30482.06,122331.14,88574.1,PAYMENT,0
82941.17,113149.46,98228.19,CASH_OUT,1
28159.3,142940.46,136495.81,DEBIT,0
87276.66,187540.92,20314.91,PAYMENT,0
11266.91,182450.91,65670.41,TRANSFER,1
70371.56,189215.12,15054.45,PAYMENT,1
54074.44,48943.12,14672.15,TRANSFER,1
9662.48,26313.06,39167.85,CASH_IN,0
24196.96,60455.34,97050.65,TRANSFER,1
1250.28,179017.03,156954.86,TRANSFER,1
46882.11,194410.69,97099.18,CASH_OUT,1
30133.51,171864.99,67095.32,PAYMENT,0
59839.76,22003.54,16470.6,CASH_IN,1
29730.81,189485.6,110059.1,PAYMENT,0
29998.91,84671.61,54253.72,TRANSFER,1
74321.89,1862.06,122986.84,TRANSFER,1
4823.8,88478.75,195437.55,PAYMENT,0
90290.47,9213.83,22262.86,CASH_IN,1
85227.86,108775.58,42425.08,CASH_IN,1
66783.79,67710.81,94618.91,CASH_OUT,1
59326.22,94686.99,193722.76,TRANSFER,1
89231.33,122634.07,154361.96,TRANSFER,1
18541.16,173760.22,179645.84,CASH_OUT,1
7906.13,132380.32,66742.97,PAYMENT,0
23958.62,86809.77,198407.69,TRANSFER,1
79459.88,163885.57,20566.56,PAYMENT,0
3476.68,181116.43,10594.58,CASH_IN,0
58284.86,23951.99,171120.53,DEBIT,0
99543.8,106386.6,185452.97,CASH_OUT,1
85571.05,56902.39,18117.07,TRANSFER,1
52149.35,9412.24,22685.49,CASH_OUT,1
6373.45,133709.34,6634.83,CASH_IN,0
83139.04,172554.16,20901.51,CASH_IN,1
59901.86,32580.53,41883.96,CASH_IN,1
11502.15,162482.73,194015.32,CASH_IN,0
9394.79,170679.15,133572.04,DEBIT,0
90963.59,182868.09,155710.61,PAYMENT,0
66923.33,53057.02,155227.88,PAYMENT,0
82930.39,180790.61,107014.75,DEBIT,0
87899.1,64132.55,159497.8,PAYMENT,1
57181.52,110467.6,119161.51,CASH_IN,0
51749.46,10101.49,62909.22,PAYMENT,0
43048.44,8776.22,112222.02,CASH_OUT,1
31701.49,144074.64,106701.72,PAYMENT,0
43465.25,88896.0,164690.61,CASH_OUT,1
77390.23,51258.48,196345.44,TRANSFER,1
60196.32,38082.7,82208.51,CASH_OUT,1
89253.4,133990.7,152678.14,CASH_OUT,1
44343.57,80.31,19952.6,CASH_IN,0
60712.89,161178.23,155366.27,CASH_IN,1
63134.44,15849.92,74283.38,CASH_IN,0
59173.8,38297.92,7878.03,CASH_OUT,1
70266.35,77247.28,72649.24,DEBIT,0
23750.97,96971.75,122128.55,CASH_IN,0
51241.25,70999.02,23850.03,CASH_IN,0
10431.44,64142.43,184806.9,CASH_OUT,1
38457.29,192783.2,15534.48,TRANSFER,1
48771.83,128315.94,186001.34,TRANSFER,1
65225.9,4686.59,141427.5,PAYMENT,1
95053.6,86035.18,65942.44,TRANSFER,1
60069.1,175001.74,78150.07,CASH_IN,0
74361.96,60291.24,148161.87,DEBIT,1
50631.54,18911.27,120294.22,PAYMENT,1
63414.06,151676.95,134328.58,DEBIT,0
7102.51,121202.77,77832.92,DEBIT,0
25446.61,114062.5,97562.7,CASH_IN,0
36191.69,10715.31,197973.5,CASH_OUT,1
47254.61,28099.8,42784.57,CASH_OUT,1
4574.42,124509.88,83571.24,CASH_OUT,1
14011.01,41564.77,58364.64,TRANSFER,1
27688.66,100814.02,153022.3,CASH_OUT,1
97153.55,108976.34,152802.53,CASH_IN,1
33141.39,56701.44,58489.09,TRANSFER,1
48209.29,189685.03,16278.06,CASH_OUT,1
19617.81,168492.82,2286.54,DEBIT,0
61081.9,144474.7,85490.11,CASH_IN,0
28075.51,15598.77,82067.52,CASH_IN,0
20707.19,21226.0,197677.98,PAYMENT,0
51662.1,98556.27,93960.42,CASH_IN,0
560.52,32142.67,51283.67,DEBIT,0
776.33,195653.09,178245.89,CASH_IN,0
21914.69,31704.05,98213.59,PAYMENT,0
3681.77,97493.57,119835.13,CASH_IN,0
10811.5,72824.21,19133.74,CASH_IN,0
33892.68,127877.28,76583.28,PAYMENT,0
80260.54,25807.28,188844.73,CASH_IN,1
57209.14,86063.29,117901.08,TRANSFER,1
51271.65,54941.01,68900.37,CASH_IN,0
29355.95,177550.3,125133.44,CASH_OUT,1
93176.05,8117.14,182082.22,CASH_OUT,1
39707.53,182745.5,54798.12,TRANSFER,1
8718.41,166598.83,101023.34,CASH_IN,0
61710.48,59514.14,191738.13,DEBIT,0
11392.7,157858.13,34479.23,CASH_IN,0
34528.86,6242.71,143932.79,CASH_OUT,1
50746.12,193373.11,122896.2,PAYMENT,0
87423.51,105318.99,135935.03,TRANSFER,1
49359.72,60656.21,70243.93,PAYMENT,0
70228.85,72516.64,62775.87,DEBIT,0
99281.76,13281.07,136841.93,CASH_IN,0
13157.6,197869.9,43108.66,DEBIT,0
27480.41,7858.39,83930.95,PAYMENT,0
39463.66,130981.42,37634.93,CASH_IN,0
42188.6,88547.19,1660.97,DEBIT,0
41108.0,189783.24,194011.47,CASH_OUT,1
90762.02,49199.95,86340.6,CASH_OUT,1
71406.12,106417.36,193869.92,TRANSFER,1
60794.44,96471.24,28064.7,CASH_OUT,1
30944.18,140573.29,117473.36,CASH_OUT,1
82380.8,13602.05,40194.81,PAYMENT,0
95506.5,38757.83,158014.83,CASH_OUT,1
82121.62,42912.96,156740.6,CASH_OUT,1
166.49,147630.15,22521.43,PAYMENT,0
63643.77,37827.74,182412.89,CASH_OUT,1
5123.03,114698.35,38925.93,CASH_OUT,1
25768.15,43048.76,122595.47,TRANSFER,1
5961.87,172324.99,197126.72,CASH_OUT,1
60383.51,188437.09,176479.31,CASH_OUT,1
68662.13,103698.59,191312.79,TRANSFER,1
11457.62,70461.78,68519.75,PAYMENT,0
38390.05,46811.56,21115.13,CASH_OUT,1
45629.09,9956.2,37669.37,DEBIT,0
36911.61,53700.02,100098.98,PAYMENT,0
12111.29,130847.16,158645.94,PAYMENT,0
41900.59,106723.39,30030.73,CASH_OUT,1
75120.29,188808.26,131946.31,TRANSFER,1
7110.06,79255.45,64715.52,PAYMENT,0
8027.2,138772.67,68240.41,TRANSFER,1
35483.58,97864.55,132383.55,DEBIT,0
94173.15,102515.24,93399.88,TRANSFER,1
66860.58,53554.86,162406.66,CASH_IN,0
67870.21,90990.16,31183.7,TRANSFER,1
36198.38,94157.0,157989.65,PAYMENT,0
59370.14,141328.5,12847.05,TRANSFER,1
1023.02,188128.0,38810.78,TRANSFER,1
63613.24,65864.26,131229.94,CASH_IN,1
91329.56,8440.09,170985.13,CASH_IN,0
61261.22,99259.03,50535.93,CASH_OUT,1
87371.12,108892.27,65438.32,PAYMENT,0
72400.07,33688.11,107424.15,CASH_OUT,1
12064.64,152092.92,42314.56,CASH_IN,0
90246.31,196985.82,162231.25,TRANSFER,1
6653.72,189154.94,154727.33,CASH_IN,0
53401.41,39421.21,29058.34,DEBIT,0
14222.29,175072.65,92765.95,TRANSFER,1
1180.54,140898.73,154965.55,CASH_OUT,1
42209.21,90769.31,67465.91,TRANSFER,1
